​最高人民法院关于国家赔偿监督程序若干问题的规定,11,有下列情形之一的，应当决定重新审理： （一）有新的证据，足以推翻原决定的； （二）原决定认定的基本事实缺乏证据证明的； （三）原决定认定事实的主要证据是伪造的； （四）原决定适用法律确有错误的； （五）原决定遗漏赔偿请求，且确实违反国家赔偿法规定的； （六）据以作出原决定的法律文书被撤销或者变更的； （七）审判人员在审理该案时有贪污受贿、徇私舞弊、枉法裁判行为的； （八）原审理程序违反法律规定，可能影响公正审理的。
​最高人民法院关于国家赔偿监督程序若干问题的规定,12,申诉人在申诉阶段提供新的证据，应当说明逾期提供的理由。 申诉人提供的新的证据，能够证明原决定认定的基本事实或者处理结果错误的，应当认定为本规定第十一条第一项规定的情形。
​最高人民法院关于国家赔偿监督程序若干问题的规定,13,赔偿委员会经审查，对申诉人的申诉按照下列情形分别处理： （一）申诉人主张的重新审理事由成立，且符合国家赔偿法和本规定的申诉条件的，决定重新审理。重新审理包括上级人民法院赔偿委员会直接审理或者指令原审人民法院赔偿委员会重新审理。 （二）申诉人主张的重新审理事由不成立，或者不符合国家赔偿法和本规定的申诉条件的，书面驳回申诉。 （三）原决定不予受理或者驳回赔偿申请错误的，撤销原决定，指令原审人民法院赔偿委员会依法审理。
​最高人民法院关于国家赔偿监督程序若干问题的规定,14,人民法院院长发现本院赔偿委员会生效决定违反国家赔偿法规定，认为需要重新审理的，应当提交审判委员会讨论决定。 最高人民法院对各级人民法院赔偿委员会生效决定，上级人民法院对下级人民法院赔偿委员会生效决定，发现违反国家赔偿法规定的，有权决定直接审理或者指令下级人民法院赔偿委员会重新审理。
​最高人民法院关于国家赔偿监督程序若干问题的规定,15,最高人民检察院对各级人民法院赔偿委员会生效决定，上级人民检察院对下级人民法院赔偿委员会生效决定，向同级人民法院赔偿委员会提出重新审查意见的，同级人民法院赔偿委员会应当决定直接审理，并将决定书送达提出意见的人民检察院。
​最高人民法院关于国家赔偿监督程序若干问题的规定,16,赔偿委员会重新审理案件，适用国家赔偿法和相关司法解释关于赔偿委员会审理程序的规定；本规定依据国家赔偿法和相关法律对重新审理程序有特别规定的，适用本规定。 原审人民法院赔偿委员会重新审理案件，应当另行指定审判人员。
​最高人民法院关于国家赔偿监督程序若干问题的规定,17,决定重新审理的案件，可以根据案件情形中止原决定的执行。
​最高人民法院关于国家赔偿监督程序若干问题的规定,18,赔偿委员会重新审理案件，采取书面审理的方式，必要时可以向有关单位和人员调查情况、收集证据，听取申诉人、被申诉人或者赔偿请求人、赔偿义务机关的陈述和申辩。有本规定第十一条第一项、第三项情形，或者赔偿委员会认为确有必要的，可以组织申诉人、被申诉人或者赔偿请求人、赔偿义务机关公开质证。 对于人民检察院提出意见的案件，赔偿委员会组织质证时应当通知提出意见的人民检察院派员出席。
​最高人民法院关于国家赔偿监督程序若干问题的规定,19,赔偿委员会重新审理案件，应当对原决定认定的事实、证据和适用法律进行全面审理。
​最高人民法院关于国家赔偿监督程序若干问题的规定,20,赔偿委员会重新审理的案件，应当在两个月内依法作出决定。
​最高人民法院关于国家赔偿监督程序若干问题的规定,21,案件经重新审理后，应当根据下列情形分别处理： （一）原决定认定事实清楚、适用法律正确的，应当维持原决定； （二）原决定认定事实、适用法律虽有瑕疵，但决定结果正确的，应当在决定中纠正瑕疵后予以维持； （三）原决定认定事实、适用法律错误，导致决定结果错误的，应当撤销、变更、重新作出决定； （四）原决定违反国家赔偿法规定，对不符合案件受理条件的赔偿申请进行实体处理的，应当撤销原决定，驳回赔偿申请； （五）申诉人、被申诉人或者赔偿请求人、赔偿义务机关经协商达成协议的，赔偿委员会依法审查并确认后，应当撤销原决定，根据协议作出新决定。
​最高人民法院关于国家赔偿监督程序若干问题的规定,22,赔偿委员会重新审理后作出的决定，应当及时送达申诉人、被申诉人或者赔偿请求人、赔偿义务机关和提出意见的人民检察院。
​最高人民法院关于国家赔偿监督程序若干问题的规定,23,在申诉审查或者重新审理期间，有下列情形之一的，赔偿委员会应当决定中止审查或者审理： （一）申诉人、被申诉人或者原赔偿请求人、原赔偿义务机关死亡或者终止，尚未确定权利义务承继者的； （二）申诉人、被申诉人或者赔偿请求人丧失行为能力，尚未确定法定代理人的； （三）宣告无罪的案件，人民法院决定再审或者人民检察院按照审判监督程序提出抗诉的； （四）申诉人、被申诉人或者赔偿请求人、赔偿义务机关因不可抗拒的事由，在法定审限内不能参加案件处理的； （五）其他应当中止的情形。 中止的原因消除后，赔偿委员会应当及时恢复审查或者审理，并通知申诉人、被申诉人或者赔偿请求人、赔偿义务机关和提出意见的人民检察院。
​最高人民法院关于国家赔偿监督程序若干问题的规定,24,在申诉审查期间，有下列情形之一的，赔偿委员会应当决定终结审查： （一）申诉人死亡或者终止，无权利义务承继者或者权利义务承继者声明放弃申诉的； （二）据以申请赔偿的撤销案件决定、不起诉决定或者无罪判决被撤销的； （三）其他应当终结的情形。 在重新审理期间，有上述情形或者人民检察院撤回意见的，赔偿委员会应当决定终结审理。
​最高人民法院关于国家赔偿监督程序若干问题的规定,25,申诉人在申诉审查或者重新审理期间申请撤回申诉的，赔偿委员会应当依法审查并作出是否准许的决定。 赔偿委员会准许撤回申诉后，申诉人又重复申诉的，不予受理，但有本规定第十一条第一项、第三项、第六项、第七项规定情形，自知道或者应当知道该情形之日起六个月内提出的除外。
​最高人民法院关于国家赔偿监督程序若干问题的规定,26,赔偿请求人在重新审理期间申请撤回赔偿申请的，赔偿委员会应当依法审查并作出是否准许的决定。准许撤回赔偿申请的，应当一并撤销原决定。 赔偿委员会准许撤回赔偿申请的决定送达后，赔偿请求人又重复申请国家赔偿的，不予受理。
​最高人民法院关于国家赔偿监督程序若干问题的规定,27,本规定自2017 年 5月 1日起施行。最高人民法院以前发布的司法解释和规范性文件，与本规定不一致的，以本规定为准。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,1,异议人提出执行异议或者复议申请人申请复议，应当向人民法院提交申请书。申请书应当载明具体的异议或者复议请求、事实、理由等内容，并附下列材料： （一）异议人或者复议申请人的身份证明； （二）相关证据材料； （三）送达地址和联系方式。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,2,执行异议符合民事诉讼法第二百二十五条或者第二百二十七条规定条件的，人民法院应当在三日内立案，并在立案后三日内通知异议人和相关当事人。不符合受理条件的，裁定不予受理；立案后发现不符合受理条件的，裁定驳回申请。 执行异议申请材料不齐备的，人民法院应当一次性告知异议人在三日内补足，逾期未补足的，不予受理。 异议人对不予受理或者驳回申请裁定不服的，可以自裁定送达之日起十日内向上一级人民法院申请复议。上一级人民法院审查后认为符合受理条件的，应当裁定撤销原裁定，指令执行法院立案或者对执行异议进行审查。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,3,执行法院收到执行异议后三日内既不立案又不作出不予受理裁定，或者受理后无正当理由超过法定期限不作出异议裁定的，异议人可以向上一级人民法院提出异议。上一级人民法院审查后认为理由成立的，应当指令执行法院在三日内立案或者在十五日内作出异议裁定。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,4,执行案件被指定执行、提级执行、委托执行后，当事人、利害关系人对原执行法院的执行行为提出异议的，由提出异议时负责该案件执行的人民法院审查处理;受指定或者受委托的人民法院是原执行法院的下级人民法院的，仍由原执行法院审查处理。 执行案件被指定执行、提级执行、委托执行后，案外人对原执行法院的执行标的提出异议的，参照前款规定处理。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,5,有下列情形之一的，当事人以外的公民、法人和其他组织，可以作为利害关系人提出执行行为异议： （一）认为人民法院的执行行为违法，妨碍其轮候查封、扣押、冻结的债权受偿的； （二）认为人民法院的拍卖措施违法，妨碍其参与公平竞价的； （三）认为人民法院的拍卖、变卖或者以物抵债措施违法，侵害其对执行标的的优先购买权的； （四）认为人民法院要求协助执行的事项超出其协助范围或者违反法律规定的； （五）认为其他合法权益受到人民法院违法执行行为侵害的。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,6,当事人、利害关系人依照民事诉讼法第二百二十五条规定提出异议的，应当在执行程序终结之前提出，但对终结执行措施提出异议的除外。 案外人依照民事诉讼法第二百二十七条规定提出异议的，应当在异议指向的执行标的执行终结之前提出；执行标的由当事人受让的，应当在执行程序终结之前提出。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,7,当事人、利害关系人认为执行过程中或者执行保全、先予执行裁定过程中的下列行为违法提出异议的，人民法院应当依照民事诉讼法第二百二十五条规定进行审查： （一）查封、扣押、冻结、拍卖、变卖、以物抵债、暂缓执行、中止执行、终结执行等执行措施； （二）执行的期间、顺序等应当遵守的法定程序； （三）人民法院作出的侵害当事人、利害关系人合法权益的其他行为。 被执行人以债权消灭、丧失强制执行效力等执行依据生效之后的实体事由提出排除执行异议的，人民法院应当参照民事诉讼法第二百二十五条规定进行审查。 除本规定第十九条规定的情形外，被执行人以执行依据生效之前的实体事由提出排除执行异议的，人民法院应当告知其依法申请再审或者通过其他程序解决。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,8,案外人基于实体权利既对执行标的提出排除执行异议又作为利害关系人提出执行行为异议的，人民法院应当依照民事诉讼法第二百二十七条规定进行审查。 案外人既基于实体权利对执行标的提出排除执行异议又作为利害关系人提出与实体权利无关的执行行为异议的，人民法院应当分别依照民事诉讼法第二百二十七条和第二百二十五条规定进行审查。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,9,被限制出境的人认为对其限制出境错误的，可以自收到限制出境决定之日起十日内向上一级人民法院申请复议。上一级人民法院应当自收到复议申请之日起十五日内作出决定。复议期间，不停止原决定的执行。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,10,当事人不服驳回不予执行公证债权文书申请的裁定的，可以自收到裁定之日起十日内向上一级人民法院申请复议。上一级人民法院应当自收到复议申请之日起三十日内审查，理由成立的，裁定撤销原裁定，不予执行该公证债权文书；理由不成立的，裁定驳回复议申请。复议期间，不停止执行。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,11,人民法院审查执行异议或者复议案件，应当依法组成合议庭。 指令重新审查的执行异议案件，应当另行组成合议庭。 办理执行实施案件的人员不得参与相关执行异议和复议案件的审查。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,12,人民法院对执行异议和复议案件实行书面审查。案情复杂、争议较大的，应当进行听证。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,13,执行异议、复议案件审查期间，异议人、复议申请人申请撤回异议、复议申请的，是否准许由人民法院裁定。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,14,异议人或者复议申请人经合法传唤，无正当理由拒不参加听证，或者未经法庭许可中途退出听证，致使人民法院无法查清相关事实的，由其自行承担不利后果。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,15,当事人、利害关系人对同一执行行为有多个异议事由，但未在异议审查过程中一并提出，撤回异议或者被裁定驳回异议后，再次就该执行行为提出异议的，人民法院不予受理。 案外人撤回异议或者被裁定驳回异议后，再次就同一执行标的提出异议的，人民法院不予受理。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,16,人民法院依照民事诉讼法第二百二十五条规定作出裁定时，应当告知相关权利人申请复议的权利和期限。 人民法院依照民事诉讼法第二百二十七条规定作出裁定时，应当告知相关权利人提起执行异议之诉的权利和期限。 人民法院作出其他裁定和决定时，法律、司法解释规定了相关权利人申请复议的权利和期限的，应当进行告知。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,17,人民法院对执行行为异议，应当按照下列情形，分别处理： （一）异议不成立的，裁定驳回异议； （二）异议成立的，裁定撤销相关执行行为； （三）异议部分成立的，裁定变更相关执行行为； （四）异议成立或者部分成立，但执行行为无撤销、变更内容的，裁定异议成立或者相应部分异议成立。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,18,执行过程中，第三人因书面承诺自愿代被执行人偿还债务而被追加为被执行人后，无正当理由反悔并提出异议的，人民法院不予支持。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,19,当事人互负到期债务，被执行人请求抵销，请求抵销的债务符合下列情形的，除依照法律规定或者按照债务性质不得抵销的以外，人民法院应予支持： （一）已经生效法律文书确定或者经申请执行人认可； （二）与被执行人所负债务的标的物种类、品质相同。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,20,金钱债权执行中，符合下列情形之一，被执行人以执行标的系本人及所扶养家属维持生活必需的居住房屋为由提出异议的，人民法院不予支持： （一）对被执行人有扶养义务的人名下有其他能够维持生活必需的居住房屋的； （二）执行依据生效后，被执行人为逃避债务转让其名下其他房屋的； （三）申请执行人按照当地廉租住房保障面积标准为被执行人及所扶养家属提供居住房屋，或者同意参照当地房屋租赁市场平均租金标准从该房屋的变价款中扣除五至八年租金的。 执行依据确定被执行人交付居住的房屋，自执行通知送达之日起，已经给予三个月的宽限期，被执行人以该房屋系本人及所扶养家属维持生活的必需品为由提出异议的，人民法院不予支持。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,21, 当事人、利害关系人提出异议请求撤销拍卖，符合下列情形之一的，人民法院应予支持： （一）竞买人之间、竞买人与拍卖机构之间恶意串通，损害当事人或者其他竞买人利益的； （二）买受人不具备法律规定的竞买资格的； （三）违法限制竞买人参加竞买或者对不同的竞买人规定不同竞买条件的； （四）未按照法律、司法解释的规定对拍卖标的物进行公告的； （五）其他严重违反拍卖程序且损害当事人或者竞买人利益的情形。 当事人、利害关系人请求撤销变卖的，参照前款规定处理。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,22,公证债权文书对主债务和担保债务同时赋予强制执行效力的，人民法院应予执行；仅对主债务赋予强制执行效力未涉及担保债务的，对担保债务的执行申请不予受理；仅对担保债务赋予强制执行效力未涉及主债务的，对主债务的执行申请不予受理。 人民法院受理担保债务的执行申请后，被执行人仅以担保合同不属于赋予强制执行效力的公证债权文书范围为由申请不予执行的，不予支持。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,23,上一级人民法院对不服异议裁定的复议申请审查后，应当按照下列情形，分别处理： （一）异议裁定认定事实清楚，适用法律正确，结果应予维持的，裁定驳回复议申请，维持异议裁定； （二）异议裁定认定事实错误，或者适用法律错误，结果应予纠正的，裁定撤销或者变更异议裁定； （三）异议裁定认定基本事实不清、证据不足的，裁定撤销异议裁定，发回作出裁定的人民法院重新审查，或者查清事实后作出相应裁定； （四）异议裁定遗漏异议请求或者存在其他严重违反法定程序的情形，裁定撤销异议裁定，发回作出裁定的人民法院重新审查； (五)异议裁定对应当适用民事诉讼法第二百二十七条规定审查处理的异议，错误适用民事诉讼法第二百二十五条规定审查处理的，裁定撤销异议裁定,发回作出裁定的人民法院重新作出裁定。 除依照本条第一款第三、四、五项发回重新审查或者重新作出裁定的情形外，裁定撤销或者变更异议裁定且执行行为可撤销、变更的，应当同时撤销或者变更该裁定维持的执行行为。 人民法院对发回重新审查的案件作出裁定后，当事人、利害关系人申请复议的，上一级人民法院复议后不得再次发回重新审查。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,24,对案外人提出的排除执行异议，人民法院应当审查下列内容： （一）案外人是否系权利人； （二）该权利的合法性与真实性； （三）该权利能否排除执行。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,25,对案外人的异议，人民法院应当按照下列标准判断其是否系权利人： （一）已登记的不动产，按照不动产登记簿判断；未登记的建筑物、构筑物及其附属设施，按照土地使用权登记簿、建设工程规划许可、施工许可等相关证据判断； （二）已登记的机动车、船舶、航空器等特定动产，按照相关管理部门的登记判断；未登记的特定动产和其他动产，按照实际占有情况判断； （三）银行存款和存管在金融机构的有价证券，按照金融机构和登记结算机构登记的账户名称判断；有价证券由具备合法经营资质的托管机构名义持有的，按照该机构登记的实际投资人账户名称判断； （四）股权按照工商行政管理机关的登记和企业信用信息公示系统公示的信息判断； （五）其他财产和权利，有登记的，按照登记机构的登记判断；无登记的，按照合同等证明财产权属或者权利人的证据判断。 案外人依据另案生效法律文书提出排除执行异议，该法律文书认定的执行标的权利人与依照前款规定得出的判断不一致的，依照本规定第二十六条规定处理。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,26,金钱债权执行中,案外人依据执行标的被查封、扣押、冻结前作出的另案生效法律文书提出排除执行异议，人民法院应当按照下列情形，分别处理： （一）该法律文书系就案外人与被执行人之间的权属纠纷以及租赁、借用、保管等不以转移财产权属为目的的合同纠纷，判决、裁决执行标的归属于案外人或者向其返还执行标的且其权利能够排除执行的，应予支持； （二）该法律文书系就案外人与被执行人之间除前项所列合同之外的债权纠纷，判决、裁决执行标的归属于案外人或者向其交付、返还执行标的的，不予支持。 （三）该法律文书系案外人受让执行标的的拍卖、变卖成交裁定或者以物抵债裁定且其权利能够排除执行的，应予支持。 金钱债权执行中，案外人依据执行标的被查封、扣押、冻结后作出的另案生效法律文书提出排除执行异议的，人民法院不予支持。 非金钱债权执行中，案外人依据另案生效法律文书提出排除执行异议，该法律文书对执行标的权属作出不同认定的，人民法院应当告知案外人依法申请再审或者通过其他程序解决。 申请执行人或者案外人不服人民法院依照本条第一、二款规定作出的裁定，可以依照民事诉讼法第二百二十七条规定提起执行异议之诉。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,27,申请执行人对执行标的依法享有对抗案外人的担保物权等优先受偿权，人民法院对案外人提出的排除执行异议不予支持，但法律、司法解释另有规定的除外。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,28,金钱债权执行中,买受人对登记在被执行人名下的不动产提出异议，符合下列情形且其权利能够排除执行的，人民法院应予支持： （一）在人民法院查封之前已签订合法有效的书面买卖合同； （二）在人民法院查封之前已合法占有该不动产； （三）已支付全部价款，或者已按照合同约定支付部分价款且将剩余价款按照人民法院的要求交付执行； （四）非因买受人自身原因未办理过户登记。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,29,金钱债权执行中,买受人对登记在被执行的房地产开发企业名下的商品房提出异议，符合下列情形且其权利能够排除执行的，人民法院应予支持： （一）在人民法院查封之前已签订合法有效的书面买卖合同； （二）所购商品房系用于居住且买受人名下无其他用于居住的房屋； （三）已支付的价款超过合同约定总价款的百分之五十。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,30,金钱债权执行中,对被查封的办理了受让物权预告登记的不动产，受让人提出停止处分异议的，人民法院应予支持；符合物权登记条件，受让人提出排除执行异议的，应予支持。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,31,承租人请求在租赁期内阻止向受让人移交占有被执行的不动产，在人民法院查封之前已签订合法有效的书面租赁合同并占有使用该不动产的，人民法院应予支持。 承租人与被执行人恶意串通，以明显不合理的低价承租被执行的不动产或者伪造交付租金证据的，对其提出的阻止移交占有的请求，人民法院不予支持。
《最高人民法院关于人民法院办理执行异议和复议案件若干问题的规定》,32, 本规定施行后尚未审查终结的执行异议和复议案件，适用本规定。本规定施行前已经审查终结的执行异议和复议案件，人民法院依法提起执行监督程序的，不适用本规定。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,1,当事人起诉请求解除同居关系的，人民法院不予受理。但当事人请求解除的同居关系，属于婚姻法第三条、第三十二条、第四十六条规定的“有配偶者与他人同居”的，人民法院应当受理并依法予以解除。当事人因同居期间财产分割或者子女抚养纠纷提起诉讼的，人民法院应当受理。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,2,人民法院受理申请宣告婚姻无效案件后，经审查确属无效婚姻的，应当依法作出宣告婚姻无效的判决。原告申请撤诉的，不予准许。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,3,人民法院受理离婚案件后，经审查确属无效婚姻的，应当将婚姻无效的情形告知当事人，并依法作出宣告婚姻无效的判决。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,4,人民法院审理无效婚姻案件，涉及财产分割和子女抚养的，应当对婚姻效力的认定和其他纠纷的处理分别制作裁判文书。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,5,夫妻一方或者双方死亡后一年内，生存一方或者利害关系人依据婚姻法第十条的规定申请宣告婚姻无效的，人民法院应当受理。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,6,利害关系人依据婚姻法第十条的规定，申请人民法院宣告婚姻无效的，利害关系人为申请人，婚姻关系当事人双方为被申请人。夫妻一方死亡的，生存一方为被申请人。夫妻双方均已死亡的，不列被申请人。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,7,人民法院就同一婚姻关系分别受理了离婚和申请宣告婚姻无效案件的，对于离婚案件的审理，应当待申请宣告婚姻无效案件作出判决后进行。前款所指的婚姻关系被宣告无效后，涉及财产分割和子女抚养的，应当继续审理。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,8,离婚协议中关于财产分割的条款或者当事人因离婚就财产分割达成的协议，对男女双方具有法律约束力。当事人因履行上述财产分割协议发生纠纷提起诉讼的，人民法院应当受理。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,9,男女双方协议离婚后一年内就财产分割问题反悔，请求变更或者撤销财产分割协议的，人民法院应当受理。人民法院审理后，未发现订立财产分割协议时存在欺诈、胁迫等情形的，应当依法驳回当事人的诉讼请求。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,10,当事人请求返还按照习俗给付的彩礼的，如果查明属于以下情形，人民法院应当予以支持：（一）双方未办理结婚登记手续的；（二）双方办理结婚登记手续但确未共同生活的；（三）婚前给付并导致给付人生活困难的。适用前款第（二）、（三）项的规定，应当以双方离婚为条件。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,11,婚姻关系存续期间，下列财产属于婚姻法第十七条规定的“其他应当归共同所有的财产”：（一）一方以个人财产投资取得的收益；（二）男女双方实际取得或者应当取得的住房补贴、住房公积金；（三）男女双方实际取得或者应当取得的养老保险金、破产安置补偿费。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,12,婚姻法第十七条第三项规定的“知识产权的收益”，是指婚姻关系存续期间，实际取得或者已经明确可以取得的财产性收益。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,13,军人的伤亡保险金、伤残补助金、医药生活补助费属于个人财产。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,14,人民法院审理离婚案件，涉及分割发放到军人名下的复员费、自主择业费等一次性费用的，以夫妻婚姻关系存续年限乘以年平均值，所得数额为夫妻共同财产。前款所称年平均值，是指将发放到军人名下的上述费用总额按具体年限均分得出的数额。其具体年限为人均寿命七十岁与军人入伍时实际年龄的差额。
《最高人民法院关于适用〈中华人民共和国婚姻法〉若干问题的解释（二）的补充规定》,15,夫妻双方分割共同财产中的股票、债券、投资基金份额等有价证券以及未上市股份有限公司股份时，协商不成或者按市价分配有困难的，人民法院可以根据数量按比例分配。
